Id,IdList1,Date,Operator,DescriptionWork,SematId,UserId,BreakFastTime,LunchTime,TotalTime,SpentTime,DateStart,DateEnd
1279,2445,2025-10-07,2029,پیچیدن نوار پنبه ای و باز کردن ان 1 عدد ,69,29,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,10:35:00.000000,16:00:00.000000
1280,2445,2025-10-07,2032,عایق بندی بافت و جا زدن گوه روی شیار ,69,29,00:30:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,13:35:00.000000,14:05:00.000000
1281,2445,2025-10-08,2040,باز کردن نخ بندی و جوش های نسبت به صو.رت موضعی جهت تلیه و زدن گوه و خارج کردن بافت ,69,29,00:30:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,07:40:00.000000,15:30:00.000000
1282,2445,2025-10-09,2038,اب شدن رشته سیم های کلاف کویل و جوشکاری ,69,29,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,07:35:00.000000,15:30:00.000000
1283,2445,2025-10-11,2030,باز کردن جوش سربندی و تخلیه گوه ,69,29,00:00:00.000000,00:30:00.000000,00:00:00.000000,00:00:00.000000,07:40:00.000000,09:00:00.000000
1284,2445,2025-10-13,2040,انجام دادن تست فوکو و تئرق هسته با همکاری اقای حسینیان ,69,29,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,14:00:00.000000,18:00:00.000000
1285,2445,2025-10-14,2030,رفع تصال 4 عدد کویل ,69,29,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,11:00:00.000000,15:00:00.000000
1286,2445,2025-10-14,2032,تورق هسته ,69,29,00:00:00.000000,00:30:00.000000,00:00:00.000000,00:00:00.000000,12:00:00.000000,15:00:00.000000
1287,2445,2025-10-14,2035,برش گوه و جای گذاری و لخت کردن سر سیم های کلکتور و انجام تست ,69,29,00:30:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,11:00:00.000000,18:00:00.000000
1288,2445,2025-10-15,2032,تورق هسته و چک کردن کویل های رفع اتصال شده و رفع اتصال 1 عدد کویل بافت و جا زدن ,69,29,00:30:00.000000,00:30:00.000000,00:00:00.000000,00:00:00.000000,07:30:00.000000,12:30:00.000000
1289,2445,2025-10-16,2032,انجام تست الکتریکی در اوردن 3 عدد کویل طبقه رو و رفع اتصال کردن 2 عدد ان ,69,29,00:30:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,07:40:00.000000,19:30:00.000000
1290,2445,2025-10-16,2040,همکاری با اقای حسینیان جهت خارج کردن کویل بافت و رفع اتصال و گوه زدن ,69,29,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,07:40:00.000000,11:30:00.000000
1291,2445,2025-10-17,2041,جوشکاری سر بندی ,69,29,00:00:00.000000,00:30:00.000000,00:00:00.000000,00:00:00.000000,12:30:00.000000,14:00:00.000000
1292,2445,2025-10-17,2032,رفع اتصال 1 عدد کویل و انجام تست الکتریکی و انجام گروه بندی و عایق بندی ,69,29,00:30:00.000000,00:30:00.000000,00:00:00.000000,00:00:00.000000,11:30:00.000000,17:00:00.000000
1293,2445,2025-10-18,2029,عایق بندی گروه بندی روتور ,69,29,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,09:15:00.000000,17:35:00.000000
1294,2445,2025-10-18,2032,اماده سازی تخته کلمپ و جای گذاری رینگ و جوشکاری و تست ,69,29,00:30:00.000000,00:30:00.000000,00:00:00.000000,00:00:00.000000,07:45:00.000000,10:00:00.000000
1295,2445,2025-10-18,2041,جوشکاری پل 1 به 4 و رینگ الستوم و اماده سازی جهت اصلاح کویل ,69,29,00:00:00.000000,00:30:00.000000,00:00:00.000000,00:00:00.000000,09:05:00.000000,18:00:00.000000
1296,2445,2025-10-18,2052,عایق بندی الستوم ,69,29,00:30:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,11:15:00.000000,17:30:00.000000
1297,2445,2025-10-19,2032,بالا دادن 2 عدد بازوی کویل و رفع اتصال کردن و جا زدن مجدد و انجام تست الکتریکی و بستن تخته کلمپ ,69,29,00:30:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,07:45:00.000000,10:45:00.000000
1298,2445,2025-10-19,2041,در اورذن کویل و ترمیم کویل و سرج زدن و جوشکاری رینگ کامل و نخ بندی و عایق بندی ,69,29,00:30:00.000000,00:30:00.000000,00:00:00.000000,00:00:00.000000,07:40:00.000000,15:30:00.000000
1299,2445,2025-10-20,2029,باز کردن نوار پنبه ای3عدد ,69,29,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,07:40:00.000000,20:45:00.000000
1300,2445,2025-10-20,2029,پلیسه گیری و رفع اتصال 1 عدد ,69,29,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:07:30.000000,07:45:00.000000
1301,2445,2025-10-20,2030,نخ بندی الستوم طی دو مرحله و رزین کاری ,69,29,00:30:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,07:30:00.000000,07:45:00.000000
1302,2445,2025-10-20,2041,درست کردن گوه و زدن رزین ,69,29,00:30:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,07:30:00.000000,14:00:00.000000
1303,2445,2025-10-20,2032,اماده سازی 2 عدد کویل ,69,29,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,07:40:00.000000,12:45:00.000000
1304,2445,2025-10-22,2033,تمیز کاری و رنگ امیزی تمام کار و جابجایی ,69,29,00:30:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,10:30:00.000000,15:30:00.000000
1305,2445,2025-10-23,2033,تمیز کاری الستوم ,69,29,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,07:40:00.000000,15:00:00.000000
1306,2445,2025-10-26,2033,بسته بندی ,69,29,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,07:40:00.000000,08:40:00.000000
1307,2445,2025-11-01,2032,تعویض تخته کلمپ و بسته بندی و بارگیری ,69,29,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,07:40:00.000000,08:30:00.000000
1308,2445,2025-11-01,2035,تعویض تخته کلمپ و بسته بندی و بارگیری ,69,29,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,19:00:00.000000,20:45:00.000000
1309,2445,2025-11-01,2041,تعویض تخته کلمپ و بسته بندی و بارگیری ,69,29,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,19:00:00.000000,20:45:00.000000
1310,2446,2025-09-20,2039,باز کردن عایق های گروه بندی تلستوم ,69,29,00:00:00.000000,00:30:00.000000,05:20:00.000000,04:50:00.000000,00:00:00.000000,00:00:00.000000
1311,2446,2025-09-21,2039,باز کردن بست های اتصالات خروجی استاتور الستوم,69,29,00:30:00.000000,00:30:00.000000,00:00:00.000000,00:00:00.000000,12:40:00.000000,18:00:00.000000
1312,2446,2025-09-22,2039,تست هایولتاژ,69,29,00:00:00.000000,00:00:00.000000,03:00:00.000000,03:00:00.000000,07:40:00.000000,17:00:00.000000
1313,2446,2025-09-25,2029,پوسته گیری پل,69,29,00:00:00.000000,00:00:00.000000,01:10:00.000000,01:10:00.000000,11:20:00.000000,14:20:00.000000
1314,2446,2025-09-25,2036,شستن الستوم و جابجایی ان و گذاشتن داخل کوره ,69,29,00:00:00.000000,00:00:00.000000,03:40:00.000000,03:40:00.000000,12:20:00.000000,13:30:00.000000
1315,2446,2025-09-25,2038,پوست کردن و باز کردن رینگ الستوم 5 عدد,69,29,00:00:00.000000,00:00:00.000000,03:30:00.000000,03:30:00.000000,11:00:00.000000,14:40:00.000000
1316,2446,2025-09-25,2038,جابجایی الستوم و بسته بندی الکتروموتور,69,29,00:00:00.000000,00:00:00.000000,02:15:00.000000,02:15:00.000000,10:30:00.000000,14:00:00.000000
1317,2446,2025-09-25,2052,پوست کندن پل ها,69,29,00:00:00.000000,00:00:00.000000,01:15:00.000000,01:15:00.000000,10:15:00.000000,12:30:00.000000
1318,2446,2025-09-27,2030,تخلیه قسمت بافت و در اوردن 1 عدد,69,29,00:00:00.000000,00:30:00.000000,05:00:00.000000,04:30:00.000000,12:15:00.000000,13:30:00.000000
1319,2446,2025-09-27,2032,جوشکاری رینگ سربندی با آقای کوشمغانی ,69,29,00:00:00.000000,00:00:00.000000,02:30:00.000000,02:30:00.000000,13:00:00.000000,18:00:00.000000
1320,2446,2025-09-27,2038,تعمیر آب شدگی رینگ الستوم 2 عدد و درست کردن سر سیم و جوشکاری سر سیم رینگ آلستوم 4 عدد ,69,29,00:00:00.000000,00:30:00.000000,06:30:00.000000,06:00:00.000000,13:00:00.000000,15:30:00.000000
1321,2446,2025-09-27,2040,تخلیه کویل الستوم 6 عدد ,69,29,00:30:00.000000,00:00:00.000000,05:15:00.000000,04:45:00.000000,11:00:00.000000,17:30:00.000000
1322,2446,2025-09-28,2029,پوست کردن کویل و پلیسه گیری 1 عدد,69,29,00:00:00.000000,00:30:00.000000,01:30:00.000000,01:00:00.000000,07:45:00.000000,13:00:00.000000
1323,2446,2025-09-28,2030,برشس زدن گوه های الستوم و اموزش دادن کنیک کردن گوه ها به اقای زمانی,69,29,00:00:00.000000,00:00:00.000000,02:30:00.000000,02:30:00.000000,14:45:00.000000,16:15:00.000000
1324,2446,2025-09-28,2030,در اوردن 7 عدد کویل و تمیز کاری و دراوردن رینگ و تمیز کردن نخ های اضافی,69,29,00:00:00.000000,00:00:00.000000,05:00:00.000000,05:00:00.000000,07:30:00.000000,10:00:00.000000
1325,2446,2025-09-28,2038,پلیسه گیری جای جوش سزسیم ها و عایق بندی رینگ  الستوم 4 عدد رینگ,69,29,00:30:00.000000,00:30:00.000000,08:00:00.000000,07:00:00.000000,10:00:00.000000,15:00:00.000000
1326,2446,2025-09-28,2040,در اوردن 8  عدد کویل,69,29,00:30:00.000000,00:00:00.000000,03:00:00.000000,02:30:00.000000,08:30:00.000000,16:30:00.000000
1327,2446,2025-09-28,2040,در اوردن رینگ و باز کردن نخ بندی دو طرف,69,29,00:00:00.000000,00:00:00.000000,02:00:00.000000,02:00:00.000000,10:00:00.000000,13:00:00.000000
1328,2446,2025-09-28,2052,پوست کندن کویل 1 عدد,69,29,00:00:00.000000,00:00:00.000000,01:00:00.000000,01:00:00.000000,13:30:00.000000,15:30:00.000000
1329,2446,2025-09-28,2054,پوست کردن کویل,69,29,00:00:00.000000,00:00:00.000000,00:30:00.000000,00:30:00.000000,14:30:00.000000,15:30:00.000000
1330,2446,2025-09-28,2054,یادگیری و پلیسه گیری ,69,29,00:00:00.000000,00:00:00.000000,01:00:00.000000,01:00:00.000000,16:00:00.000000,16:30:00.000000
1331,2446,2025-09-29,2029,پوست کنی کویل 6 عدد,69,29,00:30:00.000000,00:00:00.000000,04:00:00.000000,03:30:00.000000,16:30:00.000000,17:30:00.000000
1332,2446,2025-09-29,2029,بستن  سر سیم 1 عدد,69,29,00:00:00.000000,00:00:00.000000,00:40:00.000000,00:40:00.000000,09:00:00.000000,13:00:00.000000
1333,2446,2025-09-29,2030,تمیز کاری. برش زدن عایق های داخل انبار. جایگذاری کویل 7 عدد. یک عدد بافت عایق بندی و جایگذاری,69,29,00:30:00.000000,00:00:00.000000,08:00:00.000000,07:30:00.000000,09:20:00.000000,10:00:00.000000
1334,2446,2025-09-29,2038,جوشکاری سرسیم کویل الستوم و درست کردن  سرسیم 5 عدد,69,29,00:00:00.000000,00:00:00.000000,01:55:00.000000,01:55:00.000000,07:30:00.000000,15:30:00.000000
1335,2446,2025-09-29,2038,کوبل کردن رینگ الستوم تمام کار,69,29,00:30:00.000000,00:00:00.000000,03:30:00.000000,03:00:00.000000,07:35:00.000000,09:30:00.000000
1336,2446,2025-09-29,2040,تمیز کاری جایگذاری عایق های بین شیار و جایگذاری کویل الستوم,69,29,00:30:00.000000,00:00:00.000000,06:10:00.000000,05:40:00.000000,09:30:00.000000,13:00:00.000000
1337,2446,2025-09-29,2040,عایق بندی بافت رفع اتصال 2 عدد و جایگذاری ,69,29,00:00:00.000000,00:30:00.000000,02:30:00.000000,02:00:00.000000,07:35:00.000000,13:45:00.000000
1338,2446,2025-09-29,2052,عایق بندی کویل الستوم 4عدد,69,29,00:30:00.000000,00:00:00.000000,04:30:00.000000,04:00:00.000000,15:00:00.000000,17:30:00.000000
1339,2446,2025-09-29,2043,بستن  سر سیم 1 عدد,69,29,00:00:00.000000,00:00:00.000000,00:20:00.000000,00:20:00.000000,08:30:00.000000,13:00:00.000000
1340,2446,2025-09-30,2029,کمک به جوشکاری اقای ناظری ,69,29,00:00:00.000000,00:00:00.000000,01:30:00.000000,01:30:00.000000,10:30:00.000000,10:50:00.000000
1341,2446,2025-09-30,2030,عایق بندی و رفع اتصال 6 عدد کویل و جای قسمت بافت,69,29,00:30:00.000000,00:00:00.000000,04:30:00.000000,04:00:00.000000,18:00:00.000000,19:30:00.000000
1342,2446,2025-09-30,2030,درست کردن بست و تمیزکاری سرسیم ها,69,29,00:00:00.000000,00:00:00.000000,02:30:00.000000,02:30:00.000000,07:30:00.000000,12:00:00.000000
1343,2446,2025-09-30,2030,جابجایی و تست الکتریکی ,69,29,00:00:00.000000,00:00:00.000000,01:00:00.000000,01:00:00.000000,12:00:00.000000,14:30:00.000000
1344,2446,2025-09-30,2030,گروه بندی و جوشکاری,69,29,00:00:00.000000,00:30:00.000000,05:00:00.000000,04:30:00.000000,14:30:00.000000,15:30:00.000000
1345,2446,2025-09-30,2040,جایگذاری و رفع اتصال و عایق بندی بافت 6 عدد,69,29,00:30:00.000000,00:00:00.000000,04:25:00.000000,03:55:00.000000,15:30:00.000000,20:30:00.000000
1346,2446,2025-09-30,2040,جا زدن گوه  دو طرف 15 عدد,69,29,00:00:00.000000,00:00:00.000000,02:00:00.000000,02:00:00.000000,07:35:00.000000,12:00:00.000000
1347,2446,2025-09-30,2040,نخ بندی پشت,69,29,00:00:00.000000,00:00:00.000000,00:30:00.000000,00:30:00.000000,12:00:00.000000,14:00:00.000000
1348,2446,2025-09-30,2040,جابجایی و انجام تست ها,69,29,00:00:00.000000,00:00:00.000000,01:00:00.000000,01:00:00.000000,14:00:00.000000,14:30:00.000000
1349,2446,2025-09-30,2040,گروه بندی و جوشکاری و گذاشتن پل ها,69,29,00:00:00.000000,00:30:00.000000,04:50:00.000000,04:20:00.000000,14:30:00.000000,15:30:00.000000
1350,2446,2025-10-02,2032,اماده سازی تخته کلمپ چک کردن ۲ عدد الستوم برای رزین کاری,69,29,00:00:00.000000,00:00:00.000000,03:30:00.000000,03:30:00.000000,15:30:00.000000,20:20:00.000000
1351,2446,2025-10-02,2036,تمیز کردن پوسته بیرونی الستوم,69,29,00:30:00.000000,00:00:00.000000,01:30:00.000000,01:00:00.000000,10:30:00.000000,14:00:00.000000
1352,2446,2025-10-02,2040,نخ بندی سر,69,29,00:30:00.000000,00:00:00.000000,03:25:00.000000,02:55:00.000000,09:30:00.000000,11:00:00.000000
1353,2446,2025-10-02,2040,رزین کاری دو طرف و الستوم,69,29,00:00:00.000000,00:00:00.000000,03:00:00.000000,03:00:00.000000,07:35:00.000000,11:00:00.000000
1354,2446,2025-10-03,2039,رنگ امیزی الستوم کامل کار,69,29,00:00:00.000000,00:00:00.000000,02:00:00.000000,02:00:00.000000,11:00:00.000000,14:00:00.000000
1355,2446,2025-10-07,2029,پیچیدن نوار پنبه ای 1 عدد ,69,29,00:00:00.000000,00:00:00.000000,00:25:00.000000,00:25:00.000000,12:45:00.000000,14:45:00.000000
1356,2446,2025-10-08,2038,جوشکاری رشته های سیم اب شده کویل های الستوم ,69,29,01:30:00.000000,00:30:00.000000,02:40:00.000000,00:40:00.000000,12:35:00.000000,13:00:00.000000
1357,2446,2025-10-09,2038,اب شدن رشته سیم های کلاف کویل و جوشکاری ,69,29,00:00:00.000000,00:00:00.000000,01:20:00.000000,01:20:00.000000,07:50:00.000000,10:30:00.000000
1358,2446,2025-10-21,2039,اماده سازی گوه روی شیار ,69,29,00:30:00.000000,00:00:00.000000,06:05:00.000000,05:35:00.000000,07:40:00.000000,09:00:00.000000
1359,2446,2025-10-27,2038,جوشکاری رشته سیم های اب شده کویل الستوم 1 عدد ,69,29,00:00:00.000000,00:00:00.000000,02:00:00.000000,02:00:00.000000,07:40:00.000000,13:45:00.000000
1360,2447,2025-08-27,2036,شستن قطعات الکتروموتئر ,69,29,00:00:00.000000,00:00:00.000000,02:15:00.000000,02:15:00.000000,00:00:00.000000,00:00:00.000000
1361,2447,2025-08-27,2058,سوزاندن الکتروموتورو جابجایی و پلیسه گیری ,69,29,00:30:00.000000,00:30:00.000000,10:00:00.000000,09:00:00.000000,11:30:00.000000,13:45:00.000000
1362,2447,2025-08-29,2028,خم زدن عایق های الکتروموتور ,69,29,00:00:00.000000,00:00:00.000000,00:45:00.000000,00:45:00.000000,08:00:00.000000,18:00:00.000000
1363,2447,2025-08-29,2047,برش عایق 42 عدد ,69,29,00:00:00.000000,00:00:00.000000,01:00:00.000000,01:00:00.000000,11:45:00.000000,12:30:00.000000
1364,2447,2025-08-30,2034,مونتاژ قسمتی از الکتروموتور ,69,29,00:00:00.000000,00:00:00.000000,02:30:00.000000,02:30:00.000000,10:00:00.000000,11:00:00.000000
1365,2447,2025-08-30,2038,اندازه گیری و برش کاری مای فلکس و نومکس 50 عدد ,69,29,00:00:00.000000,00:00:00.000000,00:20:00.000000,00:20:00.000000,12:00:00.000000,14:30:00.000000
1366,2447,2025-08-30,2056,مونتاژ قسمتی از الکتروموتور ,69,29,00:00:00.000000,00:00:00.000000,02:30:00.000000,02:30:00.000000,14:00:00.000000,14:20:00.000000
1367,2447,2025-08-31,2034,مونتاژ الکتروموتور ,69,29,00:00:00.000000,00:30:00.000000,03:00:00.000000,02:30:00.000000,12:00:00.000000,14:30:00.000000
1368,2447,2025-08-31,2056,مونتاژ الکتروموتور ,69,29,00:00:00.000000,00:30:00.000000,03:00:00.000000,02:30:00.000000,13:00:00.000000,16:00:00.000000
1369,2447,2025-08-31,2031,همکاری با اقای گرزین جهت سیم پیچیز,69,29,00:30:00.000000,00:00:00.000000,04:45:00.000000,04:15:00.000000,13:00:00.000000,16:00:00.000000
1370,2447,2025-08-31,2055,همکاری با اقای گرزین در مونتاژ الکتروموتور ,69,29,00:30:00.000000,00:00:00.000000,05:30:00.000000,05:00:00.000000,04:15:00.000000,09:00:00.000000
1371,2448,2025-10-12,2035,تخلیه سیم پیچ ارمیچر و پلیسه گیری ,69,29,00:30:00.000000,00:00:00.000000,04:00:00.000000,03:30:00.000000,00:00:00.000000,00:00:00.000000
1372,2448,2025-10-15,2048,سیم پیچی ارمیچر ,69,29,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,08:00:00.000000,12:00:00.000000
1373,2448,2025-10-18,2034,مونتاژ الکتروموتور ,69,29,00:00:00.000000,00:00:00.000000,02:30:00.000000,02:30:00.000000,00:00:00.000000,00:00:00.000000
1374,2449,2025-09-06,2034,دمونتاژ الکتروموتور ,69,29,00:30:00.000000,00:00:00.000000,06:20:00.000000,05:50:00.000000,00:00:00.000000,00:00:00.000000
1375,2449,2025-09-06,2041,همکاری با اقای مستخدمی در دمونتاژ,69,29,00:00:00.000000,00:00:00.000000,04:00:00.000000,04:00:00.000000,07:40:00.000000,14:00:00.000000
1376,2449,2025-09-07,2036,شستن روتور ,69,29,00:00:00.000000,00:00:00.000000,02:20:00.000000,02:20:00.000000,11:00:00.000000,15:00:00.000000
1377,2449,2025-09-08,2036,شستشوی قطعات ,69,29,00:00:00.000000,00:30:00.000000,06:15:00.000000,05:45:00.000000,06:25:00.000000,08:45:00.000000
1378,2449,2025-09-08,2034,بادگیری موتور ,69,29,00:00:00.000000,00:00:00.000000,01:00:00.000000,01:00:00.000000,10:30:00.000000,16:45:00.000000
1379,2449,2025-09-09,2036,تمیز کاری روتور و جابجایی,69,29,00:00:00.000000,00:00:00.000000,02:20:00.000000,02:20:00.000000,08:30:00.000000,09:30:00.000000
1380,2449,2025-09-09,2034,جابجایی استاتور به بیرون برای شستشو و اورذن روتور به داخل و جا زدن تست داخل روتور ,69,29,00:30:00.000000,00:30:00.000000,15:20:00.000000,14:20:00.000000,15:10:00.000000,17:30:00.000000
1381,2449,2025-09-11,2033,رنگ امیزی پوسته ,69,29,00:00:00.000000,00:00:00.000000,02:00:00.000000,02:00:00.000000,07:40:00.000000,23:00:00.000000
1382,2449,2025-09-11,2036,شیتشوی قطعات ,69,29,00:30:00.000000,00:00:00.000000,04:15:00.000000,03:45:00.000000,11:30:00.000000,13:30:00.000000
1383,2449,2025-09-18,2041,مونتاژ الکتروموتور ,69,29,00:30:00.000000,00:30:00.000000,11:15:00.000000,10:15:00.000000,07:45:00.000000,12:00:00.000000
1384,2450,2025-09-11,2034,دمونتاژ الکتروتور ,69,29,02:00:00.000000,00:00:00.000000,02:20:00.000000,00:20:00.000000,00:00:00.000000,00:00:00.000000
1385,2450,2025-09-11,2047,تخلیه موتور ,69,29,01:00:00.000000,00:00:00.000000,02:30:00.000000,01:30:00.000000,07:40:00.000000,10:00:00.000000
1386,2450,2025-09-14,2035,سنگ زدن و تخلیه و گرفتن مشخصات سیم پیچ ,69,29,00:30:00.000000,00:30:00.000000,11:20:00.000000,10:20:00.000000,12:00:00.000000,14:30:00.000000
1387,2450,2025-09-15,2035,تمیز کاری قطب و پلسه گیری قطب و برش عایق های بدنه و گوه و برش عایق دوبل و خم زدن عایق ها و پیچیدن 7 عدد قطب ,69,29,00:00:00.000000,00:00:00.000000,12:35:00.000000,12:35:00.000000,07:40:00.000000,19:00:00.000000
1388,2450,2025-09-16,2034,در اوردن بلبرینگهای ارمیچر ,69,29,00:00:00.000000,00:00:00.000000,00:30:00.000000,00:30:00.000000,07:40:00.000000,20:15:00.000000
1389,2450,2025-09-16,2035,پیچیدن بوبین قطب 2 عدد و گذاشتن عایق بین فیلد کمکی و اصلی و برش گوه و زدن گوه و سر بندی و نخ بندی و رزین کاری انهتای بوبین ,69,29,00:30:00.000000,00:30:00.000000,15:50:00.000000,14:50:00.000000,17:00:00.000000,17:30:00.000000
1390,2450,2025-09-16,2039,در اوردن بلبرینگها و جا زدن بلبرینگ و تمیز کاری شفت ,69,29,00:00:00.000000,00:00:00.000000,01:00:00.000000,01:00:00.000000,07:40:00.000000,23:30:00.000000
1391,2450,2025-09-17,2034,بستن و مونتاژ و تست و رنگ امیزی ,69,29,00:30:00.000000,00:30:00.000000,09:00:00.000000,08:00:00.000000,16:00:00.000000,17:00:00.000000
1392,2450,2025-09-17,2035,رزین کاری و چرخاندن موتو و درست کردن سنسور و نصب ,69,29,00:30:00.000000,00:30:00.000000,12:00:00.000000,11:00:00.000000,10:30:00.000000,19:30:00.000000
1393,2450,2025-09-17,2039,مونتاژ الکتروموتاور ,69,29,00:30:00.000000,00:30:00.000000,10:20:00.000000,09:20:00.000000,10:30:00.000000,22:30:00.000000
1394,2451,2025-09-16,28,تخلیه گوه های روی شیار ارمیچر ,69,29,00:30:00.000000,00:00:00.000000,03:00:00.000000,02:30:00.000000,00:00:00.000000,00:00:00.000000
1395,2451,2025-09-19,28,تخلیه گوه های روی شیار ارمیچر .تخلیه سیم پیچ و گرفتن مشخصات ان,69,29,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,08:00:00.000000,11:00:00.000000
1396,2451,2025-09-20,2036,تمیز کاری هسته و خالیکردن جای سر سیم ها ,69,29,00:00:00.000000,00:30:00.000000,05:30:00.000000,05:00:00.000000,10:00:00.000000,17:30:00.000000
1397,2451,2025-09-21,2029,عایق شیار موتور  برش عایق 45عدد . خط کشی 45 عدد,69,29,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,10:30:00.000000,16:00:00.000000
1398,2451,2025-09-21,2036,خالی کردن جای سرسیم های رایزر و رفع اتصال,69,29,00:30:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,08:30:00.000000,09:10:00.000000
1399,2451,2025-09-22,2029,فرم دادن وبرش کلاف ارمیچر 135عدد,69,29,00:30:00.000000,00:00:00.000000,04:25:00.000000,03:55:00.000000,07:40:00.000000,12:00:00.000000
1400,2451,2025-09-22,28,پلیسه گیری شیار های ارمیچر و عایق بندی شیار,69,29,00:30:00.000000,00:00:00.000000,03:00:00.000000,02:30:00.000000,07:45:00.000000,12:10:00.000000
1401,2451,2025-09-22,28,سوزاندن سرسیم های کلاف ارمیچر,69,29,00:00:00.000000,00:00:00.000000,02:45:00.000000,02:45:00.000000,10:00:00.000000,13:00:00.000000
1402,2451,2025-09-22,28,تست لامپ و رفع اتصال کلکتور,69,29,00:00:00.000000,00:00:00.000000,01:15:00.000000,01:15:00.000000,13:00:00.000000,15:45:00.000000
1403,2451,2025-09-22,2043,بسته بندی کلاف ارمیچر 135 عدد,69,29,00:00:00.000000,00:00:00.000000,04:45:00.000000,04:45:00.000000,16:15:00.000000,17:30:00.000000
1404,2451,2025-09-23,2029,خط کشی و برش عایق موتور 45 عدد,69,29,00:00:00.000000,00:00:00.000000,01:00:00.000000,01:00:00.000000,07:45:00.000000,12:30:00.000000
1405,2451,2025-09-24,2035,گرفتن پلیسه های تیغه کلکتور و انجام تست های کلکتور و گرفتن اندازه عایق ها و جایگذاری کلاف 13 عدد,69,29,00:00:00.000000,00:30:00.000000,06:00:00.000000,05:30:00.000000,12:30:00.000000,13:30:00.000000
1406,2451,2025-09-24,2047,برش عایق 110 عدد,69,29,00:00:00.000000,00:00:00.000000,01:00:00.000000,01:00:00.000000,11:30:00.000000,17:30:00.000000
1407,2451,2025-09-24,2043,بسته بندی 3 تایی کلاف ارمیچر همکاری با اقای شاکری,69,29,00:00:00.000000,00:00:00.000000,01:30:00.000000,01:30:00.000000,16:00:00.000000,17:00:00.000000
1408,2451,2025-09-25,2035,جایگذاری 20 کلاف,69,29,00:30:00.000000,00:00:00.000000,07:30:00.000000,07:00:00.000000,16:00:00.000000,17:30:00.000000
1409,2451,2025-09-25,2035,جایگذاری 12 کلاف و جایگذاری بافت و گذاشتن و بریدن عایق بین فاز و جایگذاری سرسیم های طبقه رو ,69,29,00:00:00.000000,00:30:00.000000,09:30:00.000000,10:00:00.000000,07:30:00.000000,15:00:00.000000
1410,2451,2025-09-27,2035,جای ,69,29,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,10:00:00.000000,00:30:00.000000
1411,2451,1900-01-01,0,جای گذاری سر سیم ها طبقه رو و جای گذاری گوه و سنگ زدن گوه ها و لحیم کاری,69,29,00:30:00.000000,00:30:00.000000,14:00:00.000000,13:00:00.000000,00:00:00.000000,00:00:00.000000
1412,2451,2025-09-27,2047,کونیک کردن گوه ,69,29,00:00:00.000000,00:00:00.000000,01:30:00.000000,01:30:00.000000,07:30:00.000000,21:30:00.000000
1413,2451,2025-09-28,2034,مونتاژ الکتروموتور DC,69,29,00:00:00.000000,00:00:00.000000,04:20:00.000000,04:20:00.000000,16:00:00.000000,17:30:00.000000
1414,2451,2025-09-28,2035,لحیم کاری و رفع اتصال بین تیغه ها و انجام تست الکتریکی و بانداژ رزین کاری,69,29,00:30:00.000000,00:00:00.000000,07:00:00.000000,06:30:00.000000,16:40:00.000000,21:00:00.000000
1415,2451,2025-09-28,2038,رنگ کاری استاتور,69,29,00:00:00.000000,00:00:00.000000,00:30:00.000000,00:30:00.000000,08:30:00.000000,15:30:00.000000
1416,2452,2025-09-22,2039,شستشو الستوم,69,29,00:30:00.000000,00:00:00.000000,02:00:00.000000,01:30:00.000000,00:00:00.000000,00:00:00.000000
