ProjectCode,NameProject,SerialNumber,GhabzExit,FactorNumber,FactorType3,KarshenasiAvalie,ReceiverProject,Description,Id,Employer,DateKhoroj,DateVorod,FileDate,DeliveryDate,DateMovaqatExit,SematId,UserId,DateSabtPoroje,DateNiazMoshtari,IsPoshe,FactorType
2185,16عدد قطب ,,,352,غیر رسمی,اورهال,,,1216,136,2025-04-08 00:00:00.000,2024-06-18 00:00:00.000,,,,,,,,False,8
2186,الکتروموتور5.5 kw,,,546,رسمی,سیم پیچی,,,1217,73,2024-08-28 00:00:00.000,2024-06-18 00:00:00.000,,,,,,,,False,5
2187,الکتروموتور dc زیمنس0.59kw,,,511-512,رسمی,سیم پیچی,,,1218,134,2024-08-05 00:00:00.000,2024-06-19 00:00:00.000,,,,,,,,False,5
2188,الکتروموتور گیربکس 1450دور-12kw,,,541-542,رسمی,تعویض پوسته گیربکس,ناظری پور,,1219,96,2024-10-03 00:00:00.000,2024-06-22 00:00:00.000,,2024-07-07,,,,,,False,5
2189,الکتروموتور گیربکس 1450دور-12kw,,,543-544,رسمی,تعویض پوسته گیربکس,,,1220,96,2024-10-03 00:00:00.000,2024-06-22 00:00:00.000,,,,,,,,False,5
2190,"استاتور 200kw
165 متری",,,1432,غیر رسمی,سیم پیچی,حسینیان زاده,,1221,160,2024-10-31 00:00:00.000,2024-06-28 00:00:00.000,,2024-07-14,,,,,,False,8
2191,آرمیچر معدن 5.5 تن,,,,,سیم پیچی,,,1222,6213,,2024-07-02 00:00:00.000,,,,106,28,,,False,0
2192,آرمیچر معدن 5.5 تن,,,505,رسمی,سیم پیچی,,,1223,55,2024-07-28 00:00:00.000,2024-07-02 00:00:00.000,,,,,,,,False,5
2193,آرمیچر معدن 5.5 تن,,,609,رسمی,سیم پیچی,,,1224,55,2025-02-27 00:00:00.000,2024-07-02 00:00:00.000,,,,106,28,,,False,5
2194,آرمیچر معدن 4.5 تن,,,505,رسمی,سیم پیچی,,,1225,55,2024-07-28 00:00:00.000,2024-07-02 00:00:00.000,,,,,,,,False,5
2195,آرمیچر معدن 4/5 تن,,,505,رسمی,سیم پیچی,,,1226,55,2024-07-28 00:00:00.000,2024-07-02 00:00:00.000,,,,,,,,False,5
2196,الکتروموتور 7.5 kw,,,507,رسمی,اورهال,شاکری,,1227,159,2024-07-30 00:00:00.000,2024-07-06 00:00:00.000,,2024-07-10,,,,,,False,5
2197,"الکتروموتور 75kw
3000دور",,,2760,غیر رسمی,اورهال,شاکری,,1228,42,2024-08-06 00:00:00.000,2024-07-02 00:00:00.000,,2024-07-10,,,,,,False,8
2198,الکتروموتور 315kw,,,577,رسمی,سیم پیچی,,,1229,143,2025-01-08 00:00:00.000,2024-07-08 00:00:00.000,,,,,,,,False,5
2199,الکتروموتورdc,,,,,عودت,,,1230,166,2024-07-19 00:00:00.000,2024-07-16 00:00:00.000,,,,106,28,,,False,6
2200,مگنت الکتریکی,,,560-561,رسمی,سیم پیچی,,,1231,134,2024-11-25 00:00:00.000,2024-07-22 00:00:00.000,,,,,,,,False,5
2201,الکتروموتور 5/5 تن,,,517-518,رسمی,سیم پیچی,,,1232,54,2024-08-28 00:00:00.000,2024-07-27 00:00:00.000,,,,,,,,False,5
2226,الکتروموتور 1/5kw,,,1449,غیر رسمی,سیم پیچی,,,1258,156,2024-10-01 00:00:00.000,2024-09-07 00:00:00.000,,,,,,,,False,8
2227,الکتروموتور ,,,,,عودت,,,1259,25,2024-09-07 00:00:00.000,2024-09-07 00:00:00.000,,,,106,28,,,False,6
2228,استاتور 200kw,,,4473,غیر رسمی,اورهال,,,1260,19,2024-08-10 00:00:00.000,2024-07-27 00:00:00.000,,,,,,,,False,8
2229,الکتروموتور (فن) 1/5KW,,,1451,غیر رسمی,سیم پیچی,,,1261,156,2024-10-19 00:00:00.000,2024-09-10 00:00:00.000,,,,,,,,False,8
2230,الکتروموتور DC 120KW,,,/0662/,غیر رسمی,سیم پیچی,,,1262,162,2024-10-02 00:00:00.000,2024-09-24 00:00:00.000,,,,,,,,False,8
RE1/2173,ترانس 20000 به 6000 ولت,,,,,برگشتی,,"  تاریخ خروج 1403/08/02re-2173 
تمامی درخواست های کالا از انبار با کد re2173 به 2266 منتقل شد ",1263,158,2024-10-23 00:00:00.000,2024-09-23 00:00:00.000,,,,106,28,,,False,3
2231,موتور 5/5 مگاوات ,,,587,رسمی,اورهال,,,1264,140,2025-01-25 00:00:00.000,2024-09-24 00:00:00.000,,,,,,,,False,5
2232,مخزن لیکوِئید,,,586,رسمی,اورهال,,,1265,140,2025-01-25 00:00:00.000,2024-09-24 00:00:00.000,,,,,,,,False,5
2233,ترانس گان هوایی 150KVA,,,530-531,رسمی,سیم پیچی,,,1266,22,2024-10-07 00:00:00.000,2024-10-01 00:00:00.000,,,,,,,,False,5
2234,تعویض الکتروموتور 5.5 مگاوات ,,,559,رسمی,اورهال,,در محل,1267,140,2024-09-17 00:00:00.000,2024-09-14 00:00:00.000,,,,,,,,False,5
2235,فن 3 فاز تخم مرغی ,,,1453,غیر رسمی,سیم پیچی,,,1268,163,2025-02-16 00:00:00.000,2024-10-07 00:00:00.000,,,,,,,,False,8
2236,الکتروموتور 4/5 تن ,,,604-605,رسمی,سیم پیچی,,,1269,54,2025-02-25 00:00:00.000,2024-10-08 00:00:00.000,,,,,,,,False,5
2237,الکتروموتور 4/5 تن ,,,553-554,رسمی,سیم پیچی,,,1270,54,2024-11-16 00:00:00.000,2024-10-08 00:00:00.000,,,,,,,,False,5
2238,(5/5 تن ) الکتروموتور DC,,,,,سیم پیچی,,صورتجلسه شماره 30,1271,5214,,2024-10-08 00:00:00.000,,,,106,28,,,False,0
2239,الکتروموتور 5.5kw,,,628-629,رسمی,سیم پیچی,,,1272,96,2025-02-26 00:00:00.000,2024-10-09 00:00:00.000,,,,106,28,,,False,5
2240,الکتروموتور 5.5kw,,,628-629,رسمی,سیم پیچی,,,1273,96,2025-02-26 00:00:00.000,2024-10-09 00:00:00.000,,,,106,28,,,False,5
2241,الکتروموتور 5.5kw,,,628-629,رسمی,سیم پیچی,,,1274,96,2025-02-26 00:00:00.000,2024-10-09 00:00:00.000,,,,106,28,,,False,5
2242,الکتروموتور 132kw-ABB,,,584-585,رسمی,سیم پیچی,,,1275,96,2025-01-21 00:00:00.000,2024-10-09 00:00:00.000,,,,106,28,,,False,5
2243,الکتروموتور 5.5kw,,,573-574,رسمی,سیم پیچی,,,1276,96,2024-12-09 00:00:00.000,2024-10-09 00:00:00.000,,,,106,28,,,False,5
2244,الکتروموتور 5.5kw,,,573-574,رسمی,سیم پیچی,,,1277,96,2024-12-09 00:00:00.000,2024-10-09 00:00:00.000,,,,106,28,,,False,5
2245,الکتروموتور 5.5kw,,,628-629,رسمی,سیم پیچی,,,1278,96,2025-02-26 00:00:00.000,2024-10-09 00:00:00.000,,,,106,28,,,False,5
2246,الکتروموتور 5.5kw,,,573-574,رسمی,سیم پیچی,,,1279,96,2024-12-09 00:00:00.000,2024-10-09 00:00:00.000,,,,106,28,,,False,5
2271,الکتروموتور HP400-AC,8901418710000160,,756-757,,سیم پیچی,,,1304,139,2026-01-13 00:00:00.000,2024-11-04 00:00:00.000,,,,106,28,,,False,5
2272,الکتروموتور HP400-AC,2272B9014263-120001FL,,640-641,رسمی,سیم پیچی,,,1305,155,2025-05-08 00:00:00.000,2024-11-04 00:00:00.000,,,,106,28,,,False,5
2273,آرمیچر 4.5 تن ,,,568-569,رسمی,سیم پیچی,,,1306,54,2024-12-11 00:00:00.000,2024-11-04 00:00:00.000,,,,,,,,False,5
2274,آرمیچر 4.5 تن ,,,578-579,رسمی,سیم پیچی,,,1307,54,2025-01-12 00:00:00.000,2024-11-04 00:00:00.000,,,,,,,,False,5
RE1/2068,الکتروموتور315kw,,,,,برگشتی,,,1308,22,2024-12-01 00:00:00.000,2024-11-06 00:00:00.000,,,,106,28,,,False,3
2275,الکتروموتور DC,,,,,عودت,,,1309,169,2024-11-13 00:00:00.000,2024-11-11 00:00:00.000,,,,106,28,,,False,6
2276,کفکش,,,,,عودت,,,1310,22,2025-03-02 00:00:00.000,2024-11-13 00:00:00.000,,,,106,28,,,False,6
2277,استاتور ,,,570,رسمی,اورهال ,,,1311,24,2024-12-01 00:00:00.000,2024-11-14 00:00:00.000,,,,106,28,,,False,5
2278,الکتروموتور 160kw,,,,,سیم پیچی موضعی,,,1312,170,2024-12-01 00:00:00.000,2024-11-14 00:00:00.000,,,,,,,,False,
2279,پوسته الکتروموتور 4.5 تن,,,568-569,رسمی,سیم پیچی,,,1313,54,2024-12-11 00:00:00.000,2024-11-17 00:00:00.000,,,,,,,,False,5
2280,پوسته الکتروموتور 4.5 تن,,,578-579,رسمی,سیم پیچی,,,1314,54,2025-01-12 00:00:00.000,2024-11-17 00:00:00.000,,,,,,,,False,5
2281,آرمیچر 4.5 تن ,,,568-569,رسمی,سیم پیچی,,,1315,54,2024-12-11 00:00:00.000,2024-11-17 00:00:00.000,,,,,,,,False,5
2282,آرمیچر 4.5 تن ,,,578-579,رسمی,سیم پیچی,,,1316,54,2025-01-12 00:00:00.000,2024-11-17 00:00:00.000,,,,,,,,False,5
2283,الکترو فن ,,,3160,غیر رسمی,سیم پیچی,,,1317,156,2025-02-15 00:00:00.000,2024-11-18 00:00:00.000,,,,,,,,False,8
2284,روتور جرثقیل ,,,/0362/,غیر رسمی,جوشکاری رینگ روتور بار ,,,1318,171,2024-11-18 00:00:00.000,2024-11-18 00:00:00.000,,,,,,,,False,8
2285,الکتروموتور 1120kw,,,779,,جوش تراش شفت رفع لنگی,,767 باطل گردید,1319,140,2026-03-15 00:00:00.000,2024-11-20 00:00:00.000,,,,106,28,,,False,5
2286,فن 3 فاز تخم مرغی ,,,4471,غیر رسمی,سیم پیچی,,,1320,163,2025-02-11 00:00:00.000,2024-11-25 00:00:00.000,,,,,,,,False,8
2287,مگنت ,,,575,رسمی,رفع اتصال موضعی,,,1321,116,2025-03-27 00:00:00.000,2024-10-07 00:00:00.000,,,,,,,,False,5
2288,الکترو فن ,,,3161,غیر رسمی,سیم پیچی,,,1322,156,2025-01-03 00:00:00.000,2024-12-01 00:00:00.000,,,,,,,,False,8
2289,ترانس KV500,,,363,غیر رسمی,اورهال,,,1323,173,2024-12-10 00:00:00.000,2024-12-02 00:00:00.000,,,,,,,,False,8
RE1/2266,ترانس 20000 به 6000 ولت,,,,,برگشتی,,,1324,158,2025-01-01 00:00:00.000,2024-12-02 00:00:00.000,,,,106,28,,,False,3
RE1/2172,استاتور 315KW,,,,,برگشتی,,,1325,158,2025-01-01 00:00:00.000,2024-12-02 00:00:00.000,,,,106,28,,,False,3
2290,آرمیچر و استاتور ,,,2925,غیر رسمی,اورهال,,,1326,174,2024-12-14 00:00:00.000,2024-12-10 00:00:00.000,,,,,,,,False,8
2291,ترانس گان هوایی 150KVA,,,593-594,رسمی,سیم پیچی,,,1327,22,2025-02-01 00:00:00.000,2024-12-15 00:00:00.000,,,,106,28,,,False,5
2292,الکتروموتور 90kw,,,652-653,رسمی,سیم پیچی,,,1328,22,2025-06-12 00:00:00.000,2024-12-16 00:00:00.000,,,,106,28,,,False,5
2311,استاتور اکسیژن 160kw,,,4474,غیر رسمی,رفع اتصال موضعی,,,1353,66,2025-02-04 00:00:00.000,2025-01-20 00:00:00.000,,,,,,,,False,8
2312,دستگاه جوش,,,,,برگشتی 2219,,,1354,73,2025-07-28 00:00:00.000,2025-01-23 00:00:00.000,,,,106,28,,,False,3
2313,الکتروموتور 2.2kw ,,,2779,غیر رسمی,سیم پیچی,,,1355,177,2025-03-08 00:00:00.000,2025-01-25 00:00:00.000,,,,,,,,False,8
2314,پوسته آرمیچر 4.5 تن ,,,602-603,رسمی,سیم پیچی,,,1356,54,2025-02-08 00:00:00.000,2025-01-25 00:00:00.000,,,,,,,,False,5
2315,پوسته آرمیچر 4.5 تن ,,,602-603,رسمی,سیم پیچی,,آرمیچر توسط مهندس زمانی به شرکت ارسال و داخل پوسته مونتاژ گردید,1357,54,2025-02-08 00:00:00.000,2025-01-25 00:00:00.000,,,,,,,,False,5
2316,پوسته آرمیچر 4.5 تن ,,,650-651,رسمی,سیم پیچی,,"فاکتورهای 636-637-638-639باطل گردید
",1358,54,2025-05-20 00:00:00.000,2025-01-25 00:00:00.000,,,,106,28,,,False,5
2317,پوسته آرمیچر 4.5 تن ,,,602-603,رسمی,سیم پیچی,,آرمیچر توسط مهندس زمانی به شرکت ارسال و داخل پوسته مونتاژ گردید,1359,54,2025-02-08 00:00:00.000,2025-01-25 00:00:00.000,,,,106,28,,,False,5
2318,آرمیچر 4.5 تن ,,,602-603,رسمی,سیم پیچی,,,1360,54,2025-02-08 00:00:00.000,2025-01-25 00:00:00.000,,,,,,,,False,5
2319,آرمیچر 4.5 تن ,,,729-730,,سیم پیچی,,,1361,54,2025-12-10 00:00:00.000,2025-01-25 00:00:00.000,,,,106,28,,,False,5
2320,آرمیچر 4.5 تن ,,,,,سیم پیچی,,,1362,54,,2025-01-25 00:00:00.000,,,,,,,,False,
2321,آرمیچر 4.5 تن ,,,,,برگشتی,,صورتجلسه شماره 29,1363,55,2025-03-31 00:00:00.000,2025-01-25 00:00:00.000,,,,106,28,,,False,3
2322,آرمیچر 5.5 تن ,,,617-618,رسمی,سیم پیچی,,,1364,54,2025-03-15 00:00:00.000,2025-01-25 00:00:00.000,,,,,,,,False,5
2323,قطعات مونتاژی باسداکت ,,,613,رسمی,ساخت,,,1365,96,2025-03-08 00:00:00.000,2025-03-06 00:00:00.000,,,,106,28,,,False,5
RE1/2303,الکتروموتور 5 تن ,,,,,برگشتی,,,1366,54,2025-02-25 00:00:00.000,2025-02-08 00:00:00.000,,,,106,28,,,False,3
2324,استاتور 5.5 تن ,,,617-618,رسمی,سیم پیچی,,,1367,54,2025-03-15 00:00:00.000,2025-02-08 00:00:00.000,,,,,,,,False,5
2325,آرمیچر 5.5 تن ,,,617-618,رسمی,سیم پیچی,,,1368,54,2025-03-15 00:00:00.000,2025-02-08 00:00:00.000,,,,,,,,False,5
2326,پوسته آرمیچر 4.5 تن ,,,650-651,رسمی,سیم پیچی,,,1369,54,2025-05-20 00:00:00.000,2025-02-08 00:00:00.000,,,,,,,,False,5
2327,آرمیچر 4.5 تن ,,,,,سیم پیچی,,636-637-638-639 باطل گردید,1370,54,,2025-02-08 00:00:00.000,,,,106,28,,,False,0
2328,استاتور 5.5 تن ,,,617-618,رسمی,سیم پیچی,,,1371,54,2025-03-15 00:00:00.000,2025-02-08 00:00:00.000,,,,,,,,False,5
2329,آرمیچر 5.5 تن ,,,617-618,رسمی,سیم پیچی,,,1372,54,2025-03-15 00:00:00.000,2025-02-08 00:00:00.000,,,,,,,,False,5
2330,الکتروموتور 400hp-دور1200  360امپر,,,754-755,,اورهال ,,,1373,155,2026-01-13 00:00:00.000,2025-02-03 00:00:00.000,,,,106,28,,,False,5
RE1/2206,الکتروموتور 400hp-دور1200  360امپر,BTJ1-6953960-010,,,,برگشتی,,,1374,155,2026-01-13 00:00:00.000,2025-02-03 00:00:00.000,,,,106,28,,,False,3
2355,"الکتروموتور DC - 
450KW - 440V-1098A",,,621,رسمی,اورهال,,,1400,123,2025-03-31 00:00:00.000,2025-03-18 00:00:00.000,,,,,,,,False,5
2356,"الکتروموتور DC - 
413KW",,,623-624,رسمی,سیم پیچی,,,1401,123,2025-04-30 00:00:00.000,2025-03-18 00:00:00.000,,,,,,,,False,5
2357,"الکتروموتور DC - 
413KW",,,620,رسمی,اورهال,,,1402,123,2025-03-31 00:00:00.000,2025-03-18 00:00:00.000,,,,,,,,False,5
2358,"الکتروموتور DC - 
630KW",,,622,رسمی,اورهال,,,1403,123,2025-03-31 00:00:00.000,2025-03-18 00:00:00.000,,,,,,,,False,5
2359,گان هوایی 100KV,,,630/631,رسمی,سیم پیچی,,,1404,22,2025-04-12 00:00:00.000,2025-04-06 00:00:00.000,,,,,,,,False,5
2360,روتور ,,,674,رسمی,ساخت وتعویض شفت,,بصورت مجموعه الکتروموتور مونتاژ و خروج خورده است,1405,159,2025-09-07 00:00:00.000,2025-04-14 00:00:00.000,,,,106,28,,,False,5
2361,"الکتروموتور1250-1676کیلووات
ولتاژ 380-2591آمپر",,,627,رسمی,رفع اتصال موضعی ,,,1406,116,2025-04-19 00:00:00.000,2025-04-17 00:00:00.000,,,,,,,,False,5
2362,الکتروموتور 315kw-989RPM-38A-6300V,,,818,, سیم پیچی استاتور وروتور,,روتور 2613 جایگزین روتور این پروژه گردید,1407,140,2026-07-15 00:00:00.000,2025-04-20 00:00:00.000,,,,106,28,,,False,5
2363,ترانس گان هوایی,,,714/715,رسمی,سیم پیچی,,,1408,22,2025-11-08 00:00:00.000,2025-04-20 00:00:00.000,,,,,,,,False,5
2364,الکتروموتور 90kw-1490rpm,,,654,رسمی,اورهال ,,,1409,152,2025-06-08 00:00:00.000,2025-04-28 00:00:00.000,,,,,,,,False,5
2365,الکتروموتور 315KW,,,664,رسمی,سیم پیچی,,,1410,140,2025-07-01 00:00:00.000,2025-04-28 00:00:00.000,,,,106,28,,,False,5
2366,اکسیژن 10000V,,,635,رسمی,اورهال,,,1411,184,2025-05-13 00:00:00.000,2025-05-03 00:00:00.000,,,,,,,,False,5
2367,الکتروموتور 55KWAC,,,655,رسمی,اسلیپ رینگ روتور نیاز به تراشکاری دارد نخ بندی سیم پیچ نیاز دارد ,,بصورت مجموعه الکتروموتور مونتاژ و خروج خورده است,1412,152,2025-05-27 00:00:00.000,2025-05-05 00:00:00.000,,,,,,,,False,5
2368,الکتروموتور 75KW,,,649,رسمی,سیم پیچی ,,,1413,145,2025-05-31 00:00:00.000,2025-05-05 00:00:00.000,,,,106,28,,,False,5
2369,الکتروموتور 22KW,,,649,رسمی,اورهال,,,1414,145,2025-05-31 00:00:00.000,2025-05-05 00:00:00.000,,,,106,28,,,False,5
2370,الکتروموتور 37KW,,,649,رسمی,سیم پیچی,,,1415,145,2025-05-31 00:00:00.000,2025-05-05 00:00:00.000,,,,106,28,,,False,5
2371,روتور,,,658,رسمی,تعویض شفت ,,,1416,41,2025-06-17 00:00:00.000,2025-05-10 00:00:00.000,,,,,,,,False,5
2372,ژنراتور 100KV,,,3171,غیر رسمی,سیم پیچی اکسایتر,,,1417,186,2025-05-14 00:00:00.000,2025-05-10 00:00:00.000,,,,106,28,,,False,8
2373,موتور گیریبکسی 5.5  KW موتوژن ,,,667,رسمی,سیم  پیچی,,,1418,118,2025-08-12 00:00:00.000,2025-05-10 00:00:00.000,,,,,,,,False,5
RE2/2305,الکتروموتور 500KW,,,,,برگشتی,,بصورت مجموعه الکتروموتور مونتاژ و خروج خورده است,1419,96,2025-06-30 00:00:00.000,2025-05-10 00:00:00.000,,,,106,28,,,False,3
2374,فن مکنده ضد انفجار ,,,659-660,رسمی,سیم پیچ,,,1420,54,2025-06-16 00:00:00.000,2025-05-10 00:00:00.000,,,,106,28,,,False,5
2392,الکتروموتور ( مشابه 200KW-380V ) ,,,703,رسمی,سیم پیچی,,,1441,24,2025-09-15 00:00:00.000,2025-06-01 00:00:00.000,,,,106,28,,,False,5
2393,الکتروموتور ( مشابه 200KW-380V ) ,,,703,رسمی,تعویض کابل خروجی,,,1442,24,2025-09-15 00:00:00.000,2025-06-01 00:00:00.000,,,,106,28,,,False,5
2394,درب قالپاق ,,,675,رسمی,ساخت,,,1443,159,2025-09-07 00:00:00.000,2025-06-02 00:00:00.000,,,,106,28,,,False,5
2395,الکتروموتور 250KW-1400دور,,,657,رسمی,سیم پیچی,,,1444,4210,2025-06-12 00:00:00.000,2025-06-02 00:00:00.000,,,,106,28,,,False,5
2396,"الکتروموتور1250-1676کیلووات
ولتاژ 380-2591آمپر",,,662,رسمی,اصلاح شفت,,,1445,116,2025-06-13 00:00:00.000,2025-06-09 00:00:00.000,,,,106,28,,,False,5
2397,الکتروموتور 200kw-1480r.p.m,,,661,رسمی,فروش ,,,1446,116,2025-07-01 00:00:00.000,2025-06-12 00:00:00.000,,,,106,28,,,False,5
2398,آرمیچر 4.5 تن ,,,722-723,رسمی,سیم پیچی,,716-717 باطل گردید,1447,54,2025-11-10 00:00:00.000,2025-06-15 00:00:00.000,,,,106,28,,,False,5
2399,الکتروموتور-994RPM- 1250kwAC,,,710,رسمی,سیم پیچی آرمیچر-ساخت شفت,,,1448,116,2025-11-23 00:00:00.000,2025-06-30 00:00:00.000,,,,,,,,False,5
2400,الکتروموتور 800kw-980r.p.m,,,669,رسمی,اورهال,,,1449,198,2025-07-11 00:00:00.000,2025-06-30 00:00:00.000,,,,106,28,,,False,5
2401,الکتروموتورDC-2300rpm-3.3 kw,,,399,غیر رسمی,رفع عیب در محل,,,1450,150,2025-07-15 00:00:00.000,2025-07-14 00:00:00.000,,,,106,28,,,False,8
2402,الکتروموتور 22kw,,,682-683,رسمی,سیم پیچی,,671-672 باطل شد,1451,54,2025-07-29 00:00:00.000,2025-07-16 00:00:00.000,,,,106,28,,,False,5
2403,الکتروموتور 22kw,,,682-683,رسمی,سیم پیچی,,674-672 باطل شد,1452,54,2025-07-29 00:00:00.000,2025-07-16 00:00:00.000,,,,106,28,,,False,5
RE1/2270,الکتروموتور HP400-AC,B9065495-D40001CN,,,,برگشتی,,,1453,155,2025-09-25 00:00:00.000,2025-07-16 00:00:00.000,,,,106,28,,,False,3
RE1/2272,الکتروموتور HP400-AC,2272B9014263-120001FL,,,,برگشتی,,,1454,155,2025-09-25 00:00:00.000,2025-07-16 00:00:00.000,,,,106,28,,,False,3
2404,الکتروموتور 407KW-1010RPM,,,670,رسمی,سیم پیچی فیلد,,,1455,116,2025-08-13 00:00:00.000,2025-07-17 00:00:00.000,,,,106,28,,,False,5
2405,الکتروموتور 200KW--1485rpm,,,709,رسمی,سیم پیچی,,,1456,116,2025-11-07 00:00:00.000,2025-07-17 00:00:00.000,,,,106,28,,,False,5
2406,1250kw-757rpmالکتروموتور ,,,695,رسمی,تعویض شفت*جوش شفت سعید قدس,,,1457,116,2025-07-23 00:00:00.000,2025-07-18 00:00:00.000,,,,106,28,,,False,5
2407,ترانس 1400KVA,,,693,رسمی,سیم پیچی,,,1458,140,2025-09-03 00:00:00.000,2025-07-26 00:00:00.000,,,,106,28,,,False,5
2408,آرمیچر جرثقیل ,,,690,رسمی,تعویض کلکتور ,,,1459,113,2025-09-03 00:00:00.000,2025-07-26 00:00:00.000,,,,106,28,,,False,5
2409,الکتروموتور 22KW,,,685-686,رسمی,سیم پیچی,,680-681 باطل شد,1460,54,2025-08-21 00:00:00.000,2025-07-26 00:00:00.000,,,,106,28,,,False,5
2410,رفع اتصال الکتروموتور 1250kwAC,,,663,رسمی,رفع اتصال در محل,,فاکتور فوق تخفیف داده شد و مبلغ 60میلیون تومان بدون ارزش افزوده از کد 2645 در این پروژه درج شد,1461,116,2025-06-23 00:00:00.000,2025-06-20 00:00:00.000,,,,106,28,,,False,5
2411,استاتور 200kw-750rpm,,,2779,غیر رسمی,تعویض عایق بدنه,,,1462,194,2025-09-08 00:00:00.000,2025-08-02 00:00:00.000,,,,,,,,False,8
2433,الکتروموتور 22kw-1455rpm,,,697-698,رسمی,سیم پیچی,,,1484,54,2025-09-21 00:00:00.000,2025-08-11 00:00:00.000,,,,,,,,False,5
2434,الکتروموتور 22kw-1450rpm,,,697-698,رسمی,سیم پیچی,,,1485,54,2025-09-21 00:00:00.000,2025-08-11 00:00:00.000,,,,,,,,False,5
2435,الکتروموتور 22kw-725rpm,,,712,رسمی,سیم پیچی,,,1486,195,2025-10-19 00:00:00.000,2025-08-11 00:00:00.000,,,,,,,,False,5
2436,الکتروموتور 22kw-750rpm,,,,رسمی,عودت,,,1487,195,2025-10-19 00:00:00.000,2025-08-11 00:00:00.000,,,,106,28,,,False,6
2437,الکتروموتور 22kw-725rpm,,,712,رسمی,سیم پیچی,,,1488,195,2025-10-19 00:00:00.000,2025-08-11 00:00:00.000,,,,,,,,False,5
2438,الکتروموتور 22kw-1465rpm,,,712,رسمی,سیم پیچی,,,1489,195,2025-10-19 00:00:00.000,2025-08-11 00:00:00.000,,,,,,,,False,5
2439,الکتروموتور 22kw-1465rpm,,,712,رسمی,سیم پیچی,,,1490,195,2025-10-19 00:00:00.000,2025-08-11 00:00:00.000,,,,,,,,False,5
2440,الکتروموتور 22kw-1465rpm,,,712,رسمی,اورهال,,,1491,195,2025-10-19 00:00:00.000,2025-08-11 00:00:00.000,,,,,,,,False,5
2441,الکتروموتور 75kw-1480rpm,,,1580,غیر رسمی,تعویض شفت,,,1492,196,2025-09-02 00:00:00.000,2025-08-12 00:00:00.000,,,,,,,,False,8
2442,الکتروموتور 3kw-1430rpm,,,706,رسمی,سیم  پیچی,,,1493,118,2025-09-29 00:00:00.000,2025-08-12 00:00:00.000,,,,,,,,False,5
2443,الکتروموتور 37kw,,,684,رسمی,سیم پیچی,,,1494,152,2025-08-21 00:00:00.000,2025-08-07 00:00:00.000,,,,,,,,False,5
2444,استاتور 200kw-500rpm,,,2777,غیر رسمی,اورهال,,,1495,189,2025-09-14 00:00:00.000,2025-08-20 00:00:00.000,,,,106,28,2025-12-12 03:15:09.286,2025-12-12 00:00:00.000,False,8
2445,استاتور آلستوم,0593,,713,رسمی,سیم پیچی / سیم پیچی موضعی,,,1496,58,2025-11-01 00:00:00.000,2025-08-23 00:00:00.000,,,,106,28,,,False,5
2446,استاتور آلستوم,0142,,713,رسمی,سیم پیچی / سیم پیچی موضعی,,,1497,58,2025-10-04 00:00:00.000,2025-08-23 00:00:00.000,,,,106,28,,,False,5
2447,الکتروموتور 2970rpm-90kw,,,688-689,رسمی,سیم پیچی,,,1498,197,2025-08-31 00:00:00.000,2025-08-26 00:00:00.000,,,,,,,,False,5
2448,االکتروموتور 0.59 kw,,,707-708,رسمی,سیم پیچی آرمیچر,,,1499,134,2025-10-20 00:00:00.000,2025-09-04 00:00:00.000,,,,,,,,False,5
2449,الکتروموتور 1250KW-987rpm,,,701,رسمی,اورهال,,,1500,198,2025-09-18 00:00:00.000,2025-09-03 00:00:00.000,,,,,,,,False,5
2450,الکتروموتور DC 75KW,,,696,رسمی,سیم پیچی آرمیچر,,,1501,199,2025-09-18 00:00:00.000,2025-09-03 00:00:00.000,,,,,,,,False,5
2451,الکتروموتور DC 42kw,,,4397,غیر رسمی,سیم پیچی آرمیچر,,,1502,150,2025-09-27 00:00:00.000,2025-09-13 00:00:00.000,,,,106,28,,,False,8
2452,استاتور آلستوم,0269,,713,رسمی,سیم پیچی / سیم پیچی موضعی,,,1503,58,2025-10-26 00:00:00.000,2025-09-22 00:00:00.000,,,,106,28,,,False,5
RE1/2408,آرمیچر لیفتراک ,,,,,برگشتی,,,1504,113,2025-10-05 00:00:00.000,2025-09-13 00:00:00.000,,,,106,28,,,False,3
RE1/2360,الکتروموتور 55KW-2965RPM,,,,,برگشتی,,,1505,159,2025-09-27 00:00:00.000,2025-09-15 00:00:00.000,,,,106,28,,,False,3
2293,استاتور روتور 90kw,,,741-742,,سیم پیچی,,,1506,22,2026-01-07 00:00:00.000,2025-09-17 00:00:00.000,,,,106,28,,,False,5
2474,الکتروموتور 11KW-1500RPM,,,743,,سیم پیچی,,,1532,118,2025-11-12 00:00:00.000,2025-10-29 00:00:00.000,,,,106,28,,,False,5
2475,استاتور آلستوم,0042,,718,رسمی,سیم پیچی / سیم پیچی موضعی,,,1533,58,2025-11-13 00:00:00.000,2025-11-01 00:00:00.000,,,,106,28,,,False,5
2476,استاتور آلستوم,0483,,735,,سیم پیچی / سیم پیچی موضعی,,,1534,58,2025-12-23 00:00:00.000,2025-11-01 00:00:00.000,,,,106,28,,,False,5
2477,الکتروموتور 17KW-5.5V,,,,,,,,1535,151,,2025-11-03 00:00:00.000,,,,106,28,,,False,0
